"","client_nr","yearmonth","credit_application","nr_credit_applications"
"22456",720,"201409",0,0
"22457",720,"201410",0,0
"22458",720,"201411",0,0
"22459",720,"201412",0,0
"22460",720,"201501",0,0
"22461",720,"201502",0,0
"22462",720,"201503",0,0
"22463",720,"201504",0,0
"22464",720,"201505",0,0
"22465",720,"201506",0,0
"22466",720,"201507",0,0
"22467",720,"201508",0,0
"22468",720,"201509",0,0
"22469",720,"201510",0,0
"22470",720,"201511",0,0
"22471",720,"201512",0,0
"22472",720,"201601",0,0
"22473",720,"201602",0,0
"22474",720,"201603",0,0
"22475",720,"201604",0,0
"22476",720,"201605",0,0
"22477",720,"201606",0,0
"22478",720,"201607",0,0
"22479",720,"201608",0,0
"22480",721,"201401",0,0
"22481",721,"201402",0,0
"22482",721,"201403",0,0
"22483",721,"201404",0,0
"22484",721,"201405",0,0
"22485",721,"201406",0,0
"22486",721,"201407",0,0
"22487",721,"201408",0,0
"22488",721,"201409",0,0
"22489",721,"201410",0,0
"22490",721,"201411",0,0
"22491",721,"201412",0,0
"22492",721,"201501",0,0
"22493",721,"201502",0,0
"22494",721,"201503",0,0
"22495",721,"201504",0,0
"22496",721,"201505",0,0
"22497",721,"201506",0,0
"22498",721,"201507",0,0
"22499",721,"201508",0,0
"22500",721,"201509",0,0
"22501",721,"201510",0,0
"22502",721,"201511",0,0
"22503",721,"201512",0,0
"22504",721,"201601",0,0
"22505",721,"201602",0,0
"22506",721,"201603",0,0
"22507",721,"201604",0,0
"22508",721,"201605",0,0
"22509",721,"201606",0,0
"22510",721,"201607",0,0
"22511",721,"201608",0,0
"22512",722,"201401",0,0
"22513",722,"201402",0,0
"22514",722,"201403",0,0
"22515",722,"201404",0,0
"22516",722,"201405",0,0
"22517",722,"201406",0,0
"22518",722,"201407",0,0
"22519",722,"201408",0,0
"22520",722,"201409",0,0
"22521",722,"201410",0,0
"22522",722,"201411",0,0
"22523",722,"201412",0,0
"22524",722,"201501",0,0
"22525",722,"201502",0,0
"22526",722,"201503",0,0
"22527",722,"201504",0,0
"22528",722,"201505",0,0
"22529",722,"201506",0,0
"22530",722,"201507",0,0
"22531",722,"201508",0,0
"22532",722,"201509",0,0
"22533",722,"201510",0,0
"22534",722,"201511",0,0
"22535",722,"201512",0,0
"22536",722,"201601",0,0
"22537",722,"201602",0,0
"22538",722,"201603",0,0
"22539",722,"201604",0,0
"22540",722,"201605",0,0
"22541",722,"201606",0,0
"22542",722,"201607",0,0
"22543",722,"201608",0,0
"22544",723,"201401",0,0
"22545",723,"201402",0,0
"22546",723,"201403",0,0
"22547",723,"201404",0,0
"22548",723,"201405",0,0
"22549",723,"201406",0,0
"22550",723,"201407",0,0
"22551",723,"201408",0,0
"22552",723,"201409",0,0
"22553",723,"201410",0,0
"22554",723,"201411",0,0
"22555",723,"201412",0,0
"22556",723,"201501",0,0
"22557",723,"201502",0,0
"22558",723,"201503",0,0
"22559",723,"201504",0,0
"22560",723,"201505",0,0
"22561",723,"201506",0,0
"22562",723,"201507",0,0
"22563",723,"201508",0,0
"22564",723,"201509",0,0
"22565",723,"201510",0,0
"22566",723,"201511",0,0
"22567",723,"201512",0,0
"22568",723,"201601",0,0
"22569",723,"201602",0,0
"22570",723,"201603",0,0
"22571",723,"201604",0,0
"22572",723,"201605",0,0
"22573",723,"201606",0,0
"22574",723,"201607",0,0
"22575",723,"201608",0,0
"22576",724,"201401",0,0
"22577",724,"201402",0,0
"22578",724,"201403",1,1
"22579",724,"201404",0,0
"22580",724,"201405",0,0
"22581",724,"201406",0,0
"22582",724,"201407",0,0
"22583",724,"201408",0,0
"22584",724,"201409",0,0
"22585",724,"201410",0,0
"22586",724,"201411",0,0
"22587",724,"201412",0,0
"22588",724,"201501",0,0
"22589",724,"201502",0,0
"22590",724,"201503",1,1
"22591",724,"201504",0,0
"22592",724,"201505",1,1
"22593",724,"201506",1,1
"22594",724,"201507",0,0
"22595",724,"201508",0,0
"22596",724,"201509",0,0
"22597",724,"201510",0,0
"22598",724,"201511",0,0
"22599",724,"201512",1,1
"22600",724,"201601",0,0
"22601",724,"201602",0,0
"22602",724,"201603",0,0
"22603",724,"201604",0,0
"22604",724,"201605",0,0
"22605",724,"201606",0,0
"22606",724,"201607",0,0
"22607",724,"201608",0,0
"22608",725,"201401",0,0
"22609",725,"201402",0,0
"22610",725,"201403",0,0
"22611",725,"201404",0,0
"22612",725,"201405",0,0
"22613",725,"201406",0,0
"22614",725,"201407",0,0
"22615",725,"201408",0,0
"22616",725,"201409",0,0
"22617",725,"201410",0,0
"22618",725,"201411",0,0
"22619",725,"201412",0,0
"22620",725,"201501",0,0
"22621",725,"201502",0,0
"22622",725,"201503",0,0
"22623",725,"201504",0,0
"22624",725,"201505",0,0
"22625",725,"201506",0,0
"22626",725,"201507",0,0
"22627",725,"201508",0,0
"22628",725,"201509",0,0
"22629",725,"201510",0,0
"22630",725,"201511",0,0
"22631",725,"201512",0,0
"22632",725,"201601",0,0
"22633",725,"201602",0,0
"22634",726,"201401",0,0
"22635",726,"201402",0,0
"22636",726,"201403",1,1
"22637",726,"201404",0,0
"22638",726,"201405",0,0
"22639",726,"201406",0,0
"22640",726,"201407",0,0
"22641",726,"201408",1,1
"22642",726,"201409",0,0
"22643",726,"201410",0,0
"22644",726,"201411",0,0
"22645",726,"201412",0,0
"22646",726,"201501",0,0
"22647",726,"201502",0,0
"22648",726,"201503",0,0
"22649",726,"201504",0,0
"22650",726,"201505",0,0
"22651",726,"201506",1,1
"22652",726,"201507",1,1
"22653",726,"201508",1,2
"22654",726,"201509",0,0
"22655",726,"201510",1,1
"22656",726,"201511",0,0
"22657",726,"201512",0,0
"22658",726,"201601",0,0
"22659",726,"201602",0,0
"22660",726,"201603",0,0
"22661",726,"201604",0,0
"22662",726,"201605",0,0
"22663",726,"201606",0,0
"22664",726,"201607",0,0
"22665",726,"201608",0,0
"22666",728,"201401",1,1
"22667",728,"201402",0,0
"22668",728,"201403",0,0
"22669",728,"201404",1,1
"22670",728,"201405",0,0
"22671",728,"201406",0,0
"22672",728,"201407",0,0
"22673",728,"201408",1,3
"22674",728,"201409",1,2
"22675",728,"201410",0,0
"22676",728,"201411",0,0
"22677",728,"201412",0,0
"22678",728,"201501",0,0
"22679",728,"201502",0,0
"22680",728,"201503",0,0
"22681",728,"201504",0,0
"22682",728,"201505",0,0
"22683",728,"201506",0,0
"22684",728,"201507",1,1
"22685",728,"201508",0,0
"22686",728,"201509",1,1
"22687",728,"201510",0,0
"22688",728,"201511",0,0
"22689",728,"201512",0,0
"22690",728,"201601",0,0
"22691",728,"201602",1,1
"22692",728,"201603",0,0
"22693",728,"201604",0,0
"22694",728,"201605",0,0
"22695",728,"201606",0,0
"22696",728,"201607",0,0
"22697",728,"201608",0,0
"22698",729,"201401",0,0
"22699",729,"201402",0,0
"22700",729,"201403",0,0
"22701",729,"201404",0,0
"22702",729,"201405",1,1
"22703",729,"201406",0,0
"22704",729,"201407",0,0
"22705",729,"201408",0,0
"22706",729,"201409",0,0
"22707",729,"201410",0,0
"22708",729,"201411",0,0
"22709",729,"201412",0,0
"22710",729,"201501",0,0
"22711",729,"201502",0,0
"22712",729,"201503",0,0
"22713",729,"201504",0,0
"22714",729,"201505",0,0
"22715",729,"201506",1,1
"22716",729,"201507",1,1
"22717",729,"201508",0,0
"22718",729,"201509",0,0
"22719",729,"201510",0,0
"22720",729,"201511",0,0
"22721",729,"201512",0,0
"22722",729,"201601",0,0
"22723",729,"201602",0,0
"22724",729,"201603",0,0
"22725",729,"201604",0,0
"22726",729,"201605",0,0
"22727",729,"201606",0,0
"22728",729,"201607",0,0
"22729",729,"201608",0,0
"22730",730,"201401",0,0
"22731",730,"201402",0,0
"22732",730,"201403",0,0
"22733",730,"201404",0,0
"22734",730,"201405",0,0
"22735",730,"201406",0,0
"22736",730,"201407",0,0
"22737",730,"201408",0,0
"22738",730,"201409",0,0
"22739",730,"201410",0,0
"22740",730,"201411",0,0
"22741",730,"201412",0,0
"22742",730,"201501",0,0
"22743",730,"201502",0,0
"22744",730,"201503",0,0
"22745",730,"201504",0,0
"22746",730,"201505",0,0
"22747",731,"201401",1,1
"22748",731,"201402",0,0
"22749",731,"201403",0,0
"22750",731,"201404",0,0
"22751",731,"201405",0,0
"22752",731,"201406",0,0
"22753",731,"201407",0,0
"22754",731,"201408",0,0
"22755",731,"201409",1,2
"22756",731,"201410",0,0
"22757",731,"201411",0,0
"22758",731,"201412",0,0
"22759",731,"201501",0,0
"22760",731,"201502",1,2
"22761",731,"201503",0,0
"22762",731,"201504",0,0
"22763",731,"201505",0,0
"22764",731,"201506",0,0
"22765",731,"201507",1,2
"22766",731,"201508",1,1
"22767",731,"201509",0,0
"22768",731,"201510",0,0
"22769",731,"201511",0,0
"22770",731,"201512",0,0
"22771",731,"201601",0,0
"22772",731,"201602",0,0
"22773",731,"201603",0,0
"22774",731,"201604",0,0
"22775",731,"201605",1,1
"22776",731,"201606",0,0
"22777",731,"201607",0,0
"22778",731,"201608",0,0
"22779",732,"201401",0,0
"22780",732,"201402",0,0
"22781",732,"201403",0,0
"22782",732,"201404",0,0
"22783",732,"201405",0,0
"22784",732,"201406",0,0
"22785",732,"201407",0,0
"22786",732,"201408",1,3
"22787",732,"201409",1,1
"22788",732,"201410",0,0
"22789",732,"201411",0,0
"22790",732,"201412",0,0
"22791",732,"201501",0,0
"22792",732,"201502",0,0
"22793",732,"201503",0,0
"22794",732,"201504",1,2
"22795",732,"201505",0,0
"22796",732,"201506",0,0
"22797",732,"201507",0,0
"22798",732,"201508",0,0
"22799",732,"201509",0,0
"22800",732,"201510",1,1
"22801",732,"201511",0,0
"22802",732,"201512",0,0
"22803",732,"201601",0,0
"22804",732,"201602",0,0
"22805",732,"201603",0,0
"22806",732,"201604",0,0
"22807",732,"201605",0,0
"22808",732,"201606",0,0
"22809",732,"201607",0,0
"22810",732,"201608",0,0
"22811",733,"201401",0,0
"22812",733,"201402",0,0
"22813",733,"201403",0,0
"22814",733,"201404",0,0
"22815",733,"201405",0,0
"22816",733,"201406",0,0
"22817",733,"201407",0,0
"22818",733,"201408",0,0
"22819",733,"201409",0,0
"22820",733,"201410",0,0
"22821",733,"201411",0,0
"22822",733,"201412",0,0
"22823",733,"201501",1,1
"22824",733,"201502",0,0
"22825",733,"201503",0,0
"22826",733,"201504",0,0
"22827",733,"201505",0,0
"22828",733,"201506",0,0
"22829",733,"201507",1,1
"22830",733,"201508",0,0
"22831",733,"201509",0,0
"22832",733,"201510",0,0
"22833",733,"201511",0,0
"22834",733,"201512",0,0
"22835",733,"201601",1,1
"22836",733,"201602",0,0
"22837",733,"201603",0,0
"22838",733,"201604",0,0
"22839",733,"201605",0,0
"22840",733,"201606",0,0
"22841",733,"201607",0,0
"22842",733,"201608",0,0
"22843",734,"201401",0,0
"22844",734,"201402",0,0
"22845",734,"201403",0,0
"22846",734,"201404",0,0
"22847",734,"201405",0,0
"22848",734,"201406",0,0
"22849",734,"201407",0,0
"22850",734,"201408",0,0
"22851",734,"201409",0,0
"22852",734,"201410",0,0
"22853",734,"201411",0,0
"22854",734,"201412",0,0
"22855",734,"201501",0,0
"22856",734,"201502",0,0
"22857",734,"201503",1,1
"22858",734,"201504",0,0
"22859",734,"201505",0,0
"22860",734,"201506",0,0
"22861",734,"201507",1,1
"22862",734,"201508",0,0
"22863",734,"201509",0,0
"22864",734,"201510",0,0
"22865",734,"201511",0,0
"22866",734,"201512",0,0
"22867",734,"201601",0,0
"22868",734,"201602",0,0
"22869",734,"201603",0,0
"22870",734,"201604",0,0
"22871",734,"201605",0,0
"22872",734,"201606",0,0
"22873",734,"201607",0,0
"22874",734,"201608",0,0
"22875",735,"201401",0,0
"22876",735,"201402",0,0
"22877",735,"201403",0,0
"22878",735,"201404",0,0
"22879",735,"201405",0,0
"22880",735,"201406",0,0
"22881",735,"201407",0,0
"22882",735,"201408",0,0
"22883",735,"201409",0,0
"22884",735,"201410",0,0
"22885",735,"201411",0,0
"22886",735,"201412",0,0
"22887",735,"201501",0,0
"22888",735,"201502",0,0
"22889",735,"201503",0,0
"22890",735,"201504",0,0
"22891",735,"201505",0,0
"22892",735,"201506",0,0
"22893",735,"201507",0,0
"22894",735,"201508",0,0
"22895",735,"201509",0,0
"22896",736,"201401",1,1
"22897",736,"201402",0,0
"22898",736,"201403",0,0
"22899",736,"201404",0,0
"22900",736,"201405",0,0
"22901",736,"201406",0,0
"22902",736,"201407",0,0
"22903",736,"201408",0,0
"22904",736,"201409",0,0
"22905",736,"201410",0,0
"22906",736,"201411",0,0
"22907",736,"201412",0,0
"22908",736,"201501",0,0
"22909",736,"201502",0,0
"22910",737,"201401",0,0
"22911",737,"201402",0,0
"22912",737,"201403",1,2
"22913",737,"201404",1,1
"22914",737,"201405",1,2
"22915",737,"201406",0,0
"22916",737,"201407",0,0
"22917",737,"201408",0,0
"22918",737,"201409",0,0
"22919",737,"201410",0,0
"22920",737,"201411",0,0
"22921",737,"201412",0,0
"22922",737,"201501",0,0
"22923",737,"201502",0,0
"22924",737,"201503",0,0
"22925",737,"201504",0,0
"22926",737,"201505",0,0
"22927",737,"201506",0,0
"22928",737,"201507",0,0
"22929",737,"201508",0,0
"22930",737,"201509",0,0
"22931",737,"201510",0,0
"22932",737,"201511",0,0
"22933",737,"201512",0,0
"22934",737,"201601",0,0
"22935",737,"201602",0,0
"22936",737,"201603",0,0
"22937",737,"201605",0,0
"22938",737,"201606",0,0
"22939",737,"201607",0,0
"22940",737,"201608",0,0
"22941",738,"201401",0,0
"22942",738,"201402",0,0
"22943",738,"201403",0,0
"22944",738,"201404",0,0
"22945",738,"201405",0,0
"22946",738,"201406",0,0
"22947",738,"201407",0,0
"22948",738,"201408",0,0
"22949",738,"201409",0,0
"22950",738,"201410",0,0
"22951",738,"201411",0,0
"22952",738,"201412",0,0
"22953",738,"201501",0,0
"22954",738,"201502",0,0
"22955",738,"201503",0,0
"22956",738,"201504",0,0
"22957",738,"201505",0,0
"22958",738,"201506",0,0
"22959",738,"201507",0,0
"22960",738,"201508",0,0
"22961",738,"201509",0,0
"22962",738,"201510",0,0
"22963",738,"201511",0,0
"22964",738,"201512",0,0
"22965",738,"201601",0,0
"22966",738,"201602",0,0
"22967",738,"201603",0,0
"22968",738,"201604",0,0
"22969",738,"201605",0,0
"22970",738,"201606",0,0
"22971",738,"201607",0,0
"22972",738,"201608",0,0
"22973",739,"201401",1,1
"22974",739,"201402",0,0
"22975",739,"201403",0,0
"22976",739,"201404",0,0
"22977",739,"201405",0,0
"22978",739,"201406",1,3
"22979",739,"201407",0,0
"22980",739,"201408",0,0
"22981",739,"201409",0,0
"22982",739,"201410",0,0
"22983",739,"201411",1,1
"22984",739,"201412",0,0
"22985",739,"201501",1,1
"22986",739,"201502",0,0
"22987",739,"201503",0,0
"22988",739,"201504",1,1
"22989",739,"201505",0,0
"22990",739,"201506",0,0
"22991",739,"201507",0,0
"22992",739,"201508",1,3
"22993",739,"201509",0,0
"22994",739,"201510",0,0
"22995",739,"201511",0,0
"22996",739,"201512",0,0
"22997",739,"201601",0,0
"22998",739,"201602",0,0
"22999",739,"201603",0,0
"23000",739,"201604",0,0
"23001",739,"201605",0,0
"23002",739,"201606",0,0
"23003",739,"201607",0,0
"23004",739,"201608",0,0
"23005",740,"201401",0,0
"23006",740,"201402",0,0
"23007",740,"201403",0,0
"23008",740,"201404",0,0
"23009",740,"201405",0,0
"23010",740,"201406",0,0
"23011",740,"201407",0,0
"23012",740,"201408",0,0
"23013",740,"201409",0,0
"23014",740,"201410",0,0
"23015",740,"201411",0,0
"23016",740,"201412",0,0
"23017",740,"201501",1,1
"23018",740,"201502",0,0
"23019",740,"201503",0,0
"23020",740,"201504",0,0
"23021",740,"201505",0,0
"23022",740,"201506",0,0
"23023",740,"201507",1,1
"23024",740,"201508",0,0
"23025",740,"201509",0,0
"23026",740,"201510",0,0
"23027",740,"201511",1,1
"23028",740,"201512",0,0
"23029",740,"201601",0,0
"23030",740,"201602",0,0
"23031",740,"201603",0,0
"23032",740,"201604",0,0
"23033",740,"201605",0,0
"23034",740,"201606",0,0
"23035",740,"201607",0,0
"23036",740,"201608",0,0
"23037",741,"201401",0,0
"23038",741,"201402",0,0
"23039",741,"201403",0,0
"23040",741,"201404",0,0
"23041",741,"201405",0,0
"23042",741,"201406",0,0
"23043",741,"201407",0,0
"23044",741,"201408",0,0
"23045",741,"201409",0,0
"23046",741,"201410",0,0
"23047",741,"201411",0,0
"23048",741,"201412",0,0
"23049",741,"201501",0,0
"23050",741,"201502",0,0
"23051",741,"201503",0,0
"23052",741,"201504",0,0
"23053",741,"201505",1,1
"23054",741,"201506",0,0
"23055",741,"201507",0,0
"23056",741,"201508",0,0
"23057",741,"201509",0,0
"23058",741,"201510",0,0
"23059",741,"201511",0,0
"23060",741,"201512",0,0
"23061",741,"201601",0,0
"23062",741,"201602",0,0
"23063",741,"201603",0,0
"23064",741,"201604",0,0
"23065",741,"201605",0,0
"23066",741,"201606",0,0
"23067",741,"201607",0,0
"23068",741,"201608",0,0
"23069",742,"201401",0,0
"23070",742,"201402",1,1
"23071",742,"201403",1,1
"23072",742,"201404",0,0
"23073",742,"201405",0,0
"23074",742,"201406",0,0
"23075",742,"201407",0,0
"23076",742,"201408",0,0
"23077",742,"201409",1,1
"23078",742,"201410",0,0
"23079",742,"201411",0,0
"23080",742,"201412",0,0
"23081",742,"201501",0,0
"23082",742,"201502",1,1
"23083",742,"201503",0,0
"23084",742,"201504",1,1
"23085",742,"201505",1,2
"23086",742,"201506",1,1
"23087",742,"201507",0,0
"23088",742,"201508",0,0
"23089",742,"201509",0,0
"23090",742,"201510",0,0
"23091",742,"201511",1,1
"23092",742,"201512",0,0
"23093",742,"201601",0,0
"23094",742,"201602",0,0
"23095",742,"201603",1,1
"23096",742,"201604",1,3
"23097",742,"201605",1,1
"23098",742,"201606",0,0
"23099",742,"201607",0,0
"23100",742,"201608",0,0
"23101",743,"201401",0,0
"23102",743,"201402",0,0
"23103",743,"201403",0,0
"23104",743,"201404",0,0
"23105",743,"201405",0,0
"23106",743,"201406",0,0
"23107",743,"201407",0,0
"23108",743,"201408",0,0
"23109",743,"201409",0,0
"23110",743,"201410",0,0
"23111",743,"201411",0,0
"23112",743,"201412",0,0
"23113",743,"201501",0,0
"23114",743,"201502",0,0
"23115",743,"201503",0,0
"23116",743,"201504",1,1
"23117",743,"201505",0,0
"23118",743,"201506",0,0
"23119",743,"201507",0,0
"23120",743,"201508",0,0
"23121",743,"201509",0,0
"23122",743,"201510",0,0
"23123",743,"201511",0,0
"23124",743,"201512",0,0
"23125",743,"201601",0,0
"23126",743,"201602",0,0
"23127",743,"201603",0,0
"23128",743,"201604",0,0
"23129",743,"201605",0,0
"23130",743,"201606",0,0
"23131",743,"201607",0,0
"23132",743,"201608",0,0
"23133",744,"201401",0,0
"23134",744,"201402",0,0
"23135",744,"201403",0,0
"23136",744,"201404",0,0
"23137",744,"201405",0,0
"23138",744,"201406",0,0
"23139",744,"201407",0,0
"23140",744,"201408",0,0
"23141",744,"201409",0,0
"23142",744,"201410",0,0
"23143",744,"201411",0,0
"23144",744,"201412",0,0
"23145",744,"201501",0,0
"23146",744,"201502",0,0
"23147",744,"201503",0,0
"23148",744,"201504",0,0
"23149",744,"201505",0,0
"23150",744,"201506",0,0
"23151",744,"201507",0,0
"23152",744,"201508",0,0
"23153",744,"201509",0,0
"23154",744,"201510",0,0
"23155",744,"201511",0,0
"23156",744,"201512",0,0
"23157",744,"201601",0,0
"23158",744,"201602",0,0
"23159",744,"201603",0,0
"23160",744,"201604",0,0
"23161",744,"201605",0,0
"23162",744,"201606",0,0
"23163",744,"201607",0,0
"23164",744,"201608",0,0
"23165",745,"201401",0,0
"23166",745,"201402",0,0
"23167",745,"201403",0,0
"23168",745,"201404",0,0
"23169",745,"201405",0,0
"23170",745,"201406",0,0
"23171",745,"201407",0,0
"23172",745,"201408",0,0
"23173",745,"201409",0,0
"23174",745,"201410",0,0
"23175",745,"201411",0,0
"23176",745,"201412",0,0
"23177",745,"201501",0,0
"23178",745,"201502",0,0
"23179",745,"201503",0,0
"23180",745,"201504",0,0
"23181",745,"201505",0,0
"23182",745,"201506",0,0
"23183",745,"201507",0,0
"23184",745,"201508",0,0
"23185",745,"201509",0,0
"23186",745,"201510",0,0
"23187",745,"201511",0,0
"23188",745,"201512",0,0
"23189",745,"201601",0,0
"23190",745,"201602",0,0
"23191",745,"201603",0,0
"23192",745,"201604",0,0
"23193",745,"201605",0,0
"23194",745,"201606",0,0
"23195",745,"201607",0,0
"23196",745,"201608",0,0
"23197",746,"201401",0,0
"23198",746,"201402",0,0
"23199",746,"201403",1,1
"23200",746,"201404",0,0
"23201",746,"201405",1,1
"23202",746,"201406",0,0
"23203",746,"201407",1,1
"23204",746,"201408",0,0
"23205",746,"201409",1,2
"23206",746,"201410",0,0
"23207",746,"201411",0,0
"23208",746,"201412",0,0
"23209",746,"201501",0,0
"23210",746,"201502",0,0
"23211",746,"201503",0,0
"23212",746,"201504",0,0
"23213",746,"201505",0,0
"23214",746,"201506",0,0
"23215",746,"201507",0,0
"23216",746,"201508",0,0
"23217",746,"201509",0,0
"23218",746,"201510",0,0
"23219",746,"201511",0,0
"23220",746,"201512",0,0
"23221",746,"201601",0,0
"23222",746,"201602",0,0
"23223",746,"201603",0,0
"23224",746,"201604",0,0
"23225",746,"201605",0,0
"23226",746,"201606",0,0
"23227",746,"201607",0,0
"23228",746,"201608",0,0
"23229",747,"201401",0,0
"23230",747,"201402",0,0
"23231",747,"201403",0,0
"23232",747,"201404",0,0
"23233",747,"201405",0,0
"23234",747,"201406",0,0
"23235",747,"201407",0,0
"23236",747,"201408",0,0
"23237",747,"201409",0,0
"23238",747,"201410",0,0
"23239",747,"201411",0,0
"23240",747,"201412",0,0
"23241",747,"201501",0,0
"23242",747,"201502",0,0
"23243",747,"201503",0,0
"23244",747,"201504",0,0
"23245",747,"201505",0,0
"23246",747,"201506",0,0
"23247",747,"201507",0,0
"23248",747,"201508",0,0
"23249",747,"201509",0,0
"23250",747,"201510",0,0
"23251",747,"201511",0,0
"23252",747,"201512",0,0
"23253",747,"201601",1,1
"23254",747,"201602",0,0
"23255",747,"201603",0,0
"23256",747,"201604",0,0
"23257",747,"201605",0,0
"23258",747,"201606",0,0
"23259",747,"201607",0,0
"23260",747,"201608",0,0
"23261",748,"201401",1,1
"23262",748,"201402",0,0
"23263",748,"201403",0,0
"23264",748,"201404",0,0
"23265",748,"201405",0,0
"23266",748,"201406",0,0
"23267",748,"201407",0,0
"23268",748,"201408",0,0
"23269",748,"201409",0,0
"23270",748,"201410",0,0
"23271",748,"201411",0,0
"23272",748,"201412",0,0
"23273",748,"201501",0,0
"23274",748,"201502",0,0
"23275",748,"201503",0,0
"23276",748,"201504",1,1
"23277",748,"201505",0,0
"23278",748,"201506",0,0
"23279",748,"201507",0,0
"23280",748,"201508",0,0
"23281",748,"201509",0,0
"23282",748,"201510",0,0
"23283",748,"201511",0,0
"23284",748,"201512",0,0
"23285",748,"201601",0,0
"23286",748,"201602",0,0
"23287",748,"201603",0,0
"23288",748,"201604",0,0
"23289",748,"201605",0,0
"23290",748,"201607",0,0
"23291",749,"201401",0,0
"23292",749,"201402",0,0
"23293",749,"201403",0,0
"23294",749,"201404",0,0
"23295",749,"201405",0,0
"23296",749,"201406",0,0
"23297",749,"201407",0,0
"23298",749,"201408",0,0
"23299",749,"201409",0,0
"23300",749,"201410",0,0
"23301",749,"201411",0,0
"23302",749,"201412",0,0
"23303",749,"201501",0,0
"23304",749,"201502",0,0
"23305",749,"201503",0,0
"23306",749,"201504",0,0
"23307",749,"201505",0,0
"23308",749,"201506",0,0
"23309",749,"201507",0,0
"23310",749,"201508",0,0
"23311",749,"201509",0,0
"23312",749,"201510",0,0
"23313",749,"201511",0,0
"23314",749,"201512",0,0
"23315",749,"201601",0,0
"23316",749,"201602",0,0
"23317",749,"201603",0,0
"23318",749,"201604",0,0
"23319",749,"201605",0,0
"23320",749,"201606",0,0
"23321",749,"201607",0,0
"23322",749,"201608",0,0
"23323",750,"201401",0,0
"23324",750,"201402",0,0
"23325",750,"201403",1,1
"23326",750,"201404",1,2
"23327",750,"201405",0,0
"23328",750,"201406",0,0
"23329",750,"201407",0,0
"23330",750,"201408",0,0
"23331",750,"201409",0,0
"23332",750,"201410",0,0
"23333",750,"201411",0,0
"23334",750,"201412",0,0
"23335",750,"201501",0,0
"23336",750,"201502",0,0
"23337",750,"201503",0,0
"23338",750,"201504",0,0
"23339",750,"201505",0,0
"23340",750,"201506",0,0
"23341",750,"201507",0,0
"23342",750,"201508",0,0
"23343",750,"201509",0,0
"23344",750,"201510",0,0
"23345",750,"201511",0,0
"23346",750,"201512",0,0
"23347",750,"201601",0,0
"23348",750,"201602",0,0
"23349",750,"201603",0,0
"23350",750,"201604",0,0
"23351",750,"201605",0,0
"23352",750,"201606",0,0
"23353",750,"201607",0,0
"23354",750,"201608",0,0
"23355",751,"201401",0,0
"23356",751,"201402",0,0
"23357",751,"201403",0,0
"23358",751,"201404",0,0
"23359",751,"201405",0,0
"23360",751,"201406",0,0
"23361",751,"201407",0,0
"23362",751,"201408",0,0
"23363",751,"201409",0,0
"23364",751,"201410",0,0
"23365",751,"201411",0,0
"23366",751,"201412",0,0
"23367",751,"201501",0,0
"23368",751,"201502",0,0
"23369",751,"201503",0,0
"23370",751,"201504",1,2
"23371",751,"201505",0,0
"23372",751,"201506",0,0
"23373",751,"201507",0,0
"23374",751,"201508",0,0
"23375",751,"201509",0,0
"23376",751,"201510",0,0
"23377",751,"201511",0,0
"23378",751,"201512",0,0
"23379",751,"201601",0,0
"23380",751,"201602",0,0
"23381",751,"201603",0,0
"23382",751,"201604",0,0
"23383",751,"201605",0,0
"23384",751,"201606",0,0
"23385",751,"201607",0,0
"23386",751,"201608",0,0
"23387",752,"201401",1,1
"23388",752,"201402",0,0
"23389",752,"201403",0,0
"23390",752,"201404",0,0
"23391",752,"201405",1,1
"23392",752,"201406",0,0
"23393",752,"201407",1,1
"23394",752,"201408",0,0
"23395",752,"201409",0,0
"23396",752,"201410",1,2
"23397",752,"201411",0,0
"23398",752,"201412",0,0
"23399",752,"201501",0,0
"23400",752,"201502",0,0
"23401",752,"201503",0,0
"23402",752,"201504",0,0
"23403",752,"201505",0,0
"23404",752,"201506",0,0
"23405",752,"201507",0,0
"23406",752,"201508",0,0
"23407",752,"201509",1,1
"23408",752,"201510",1,1
"23409",752,"201511",0,0
"23410",752,"201512",0,0
"23411",752,"201601",0,0
"23412",752,"201602",0,0
"23413",752,"201603",0,0
"23414",752,"201604",0,0
"23415",752,"201605",1,1
"23416",752,"201606",0,0
"23417",752,"201607",0,0
"23418",752,"201608",0,0
"23419",753,"201401",0,0
"23420",753,"201402",0,0
"23421",753,"201403",0,0
"23422",753,"201404",0,0
"23423",753,"201405",0,0
"23424",753,"201406",0,0
"23425",753,"201407",0,0
"23426",753,"201408",0,0
"23427",753,"201409",0,0
"23428",753,"201410",0,0
"23429",753,"201411",0,0
"23430",753,"201412",0,0
"23431",753,"201501",0,0
"23432",753,"201502",0,0
"23433",753,"201503",0,0
"23434",753,"201504",0,0
"23435",753,"201505",0,0
"23436",753,"201506",0,0
"23437",753,"201507",0,0
"23438",753,"201508",0,0
"23439",753,"201509",0,0
"23440",753,"201510",0,0
"23441",753,"201511",0,0
"23442",753,"201512",0,0
"23443",753,"201601",0,0
"23444",753,"201602",0,0
"23445",753,"201603",1,1
"23446",753,"201604",0,0
"23447",753,"201605",0,0
"23448",753,"201606",0,0
"23449",753,"201607",0,0
"23450",753,"201608",0,0
"23451",754,"201401",0,0
"23452",754,"201402",0,0
"23453",754,"201403",0,0
